Date,Temp_Avg,Dew_Pt_Avg,Humidity_Avg,Wind_Speed_Avg,Pressure_Avg,Precipitation,Moon_First_Q,Full_Moon,New_Moon,Moon_Third_Q,Sunspot_Number,Futures
2020-09-01,66.8,41.3,42.6,5.8,27.1,0.0,0.0,1.0,0.0,0.0,0.0,555.75
2020-09-02,76.3,41.9,32.8,6.0,27.1,0.0,0.0,1.0,0.0,0.0,0.0,547.75
2020-09-03,77.4,40.5,28.3,6.4,27.1,0.0,0.0,1.0,0.0,0.0,0.0,543.25
2020-09-04,82.2,37.9,23.3,7.2,27.1,0.0,0.0,1.0,0.0,0.0,0.0,539.75
2020-09-05,82.6,38.2,22.1,7.2,27.1,0.0,0.0,1.0,0.0,0.0,0.0,765.91
2020-09-06,76.8,32.7,23.6,5.3,27.1,0.0,0.0,1.0,0.0,0.0,0.0,765.91
2020-09-07,71.0,31.3,23.4,16.8,27.0,0.0,0.0,1.0,0.0,0.0,0.0,765.91
2020-09-08,58.2,21.2,25.1,8.3,27.2,0.0,0.0,1.0,0.0,0.0,0.0,533.25
2020-09-09,62.3,19.2,21.7,7.0,27.2,0.0,0.0,1.0,0.0,0.0,0.0,534.0
2020-09-10,68.3,23.0,20.2,6.6,27.1,0.0,0.0,0.0,0.0,1.0,0.0,540.0
2020-09-11,69.5,30.4,25.4,5.9,27.1,0.0,0.0,0.0,0.0,1.0,0.0,533.75
2020-09-12,68.6,32.8,28.4,5.8,27.0,0.0,0.0,0.0,0.0,1.0,0.0,765.91
2020-09-13,70.6,35.4,28.5,5.3,27.0,0.0,0.0,0.0,0.0,1.0,0.0,765.91
2020-09-14,72.0,34.0,26.1,5.0,27.0,0.0,0.0,0.0,0.0,1.0,2.0,548.5
2020-09-15,70.5,33.0,26.9,5.0,27.1,0.0,0.0,0.0,0.0,1.0,0.0,538.25
2020-09-16,69.1,36.9,31.9,5.4,27.1,0.0,0.0,0.0,0.0,1.0,0.0,542.0
2020-09-17,70.3,37.6,32.6,5.8,27.0,0.0,0.0,0.0,1.0,0.0,0.0,556.25
2020-09-18,67.2,42.8,42.5,11.5,26.9,0.0,0.0,0.0,1.0,0.0,0.0,575.0
2020-09-19,63.8,44.3,51.5,6.2,27.0,0.0,0.0,0.0,1.0,0.0,0.0,765.91
2020-09-20,64.0,39.3,43.7,5.3,27.1,0.0,0.0,0.0,1.0,0.0,0.0,765.91
2020-09-21,71.0,32.1,28.3,9.2,27.0,0.0,0.0,0.0,1.0,0.0,0.0,554.75
2020-09-22,68.9,33.1,27.3,6.7,27.0,0.0,0.0,0.0,1.0,0.0,0.0,558.0
2020-09-23,72.4,32.4,25.2,8.8,27.0,0.0,1.0,0.0,0.0,0.0,7.0,549.0
2020-09-24,66.0,38.5,37.4,9.6,27.0,0.0,1.0,0.0,0.0,0.0,5.0,549.75
2020-09-25,62.7,41.3,48.5,5.0,27.0,0.0,1.0,0.0,0.0,0.0,4.0,544.25
2020-09-26,60.0,46.2,63.4,8.0,27.1,0.03,1.0,0.0,0.0,0.0,0.0,765.91
2020-09-27,55.9,37.8,54.4,7.8,27.3,0.0,1.0,0.0,0.0,0.0,0.0,765.91
2020-09-28,59.9,35.0,42.4,5.3,27.4,0.0,1.0,0.0,0.0,0.0,0.0,550.25
2020-09-29,63.5,37.4,41.1,4.5,27.3,0.0,1.0,0.0,0.0,0.0,0.0,549.5
2020-09-30,64.2,38.1,40.4,6.5,27.2,0.0,1.0,0.0,0.0,0.0,0.0,578.0
2020-10-01,66.8,36.2,34.3,5.8,27.2,0.0,0.0,1.0,0.0,0.0,0.0,570.25
2020-10-02,66.3,36.3,34.8,5.1,27.2,0.0,0.0,1.0,0.0,0.0,0.0,573.25
2020-10-03,66.8,34.7,32.3,5.3,27.1,0.0,0.0,1.0,0.0,0.0,0.0,765.91
2020-10-04,67.3,34.4,32.0,6.0,27.1,0.0,0.0,1.0,0.0,0.0,0.0,765.91
2020-10-05,63.2,32.3,34.3,5.6,27.2,0.0,0.0,1.0,0.0,0.0,0.0,584.25
2020-10-06,65.6,33.5,32.1,6.3,27.1,0.0,0.0,1.0,0.0,0.0,0.0,592.75
2020-10-07,65.5,34.5,33.6,4.6,27.0,0.0,0.0,1.0,0.0,0.0,0.0,607.5
2020-10-08,66.7,28.9,26.2,6.1,26.9,0.0,0.0,1.0,0.0,0.0,6.0,595.25
2020-10-09,62.1,25.3,25.5,5.3,26.9,0.0,0.0,0.0,0.0,1.0,20.0,593.75
2020-10-10,55.4,35.1,55.8,9.9,26.9,0.0,0.0,0.0,0.0,1.0,18.0,765.91
2020-10-11,50.8,37.3,62.1,6.2,27.1,0.38,0.0,0.0,0.0,1.0,20.0,765.91
2020-10-12,59.0,38.1,46.8,8.6,27.1,0.0,0.0,0.0,0.0,1.0,14.0,594.25
2020-10-13,57.1,42.9,59.8,9.0,27.1,0.0,0.0,0.0,0.0,1.0,0.0,594.0
2020-10-14,52.4,33.4,50.8,9.5,27.3,0.0,0.0,0.0,0.0,1.0,4.0,596.75
2020-10-15,46.5,30.8,57.7,5.2,27.4,0.0,0.0,0.0,0.0,1.0,13.0,618.25
2020-10-16,52.3,29.3,45.3,3.5,27.2,0.0,0.0,0.0,1.0,0.0,13.0,625.25
2020-10-17,56.8,37.9,50.8,6.0,27.1,0.0,0.0,0.0,1.0,0.0,14.0,765.91
2020-10-18,57.0,37.3,49.9,4.6,27.1,0.0,0.0,0.0,1.0,0.0,21.0,765.91
2020-10-19,56.0,39.1,55.9,4.3,27.1,0.0,0.0,0.0,1.0,0.0,17.0,627.0
2020-10-20,53.8,38.0,56.0,5.8,27.1,0.0,0.0,0.0,1.0,0.0,14.0,632.0
2020-10-21,53.3,33.2,49.1,9.9,27.0,0.0,0.0,0.0,1.0,0.0,14.0,629.75
2020-10-22,40.9,20.9,49.4,10.0,27.2,0.0,0.0,0.0,1.0,0.0,12.0,622.75
2020-10-23,44.0,11.8,31.3,9.9,27.1,0.0,1.0,0.0,0.0,0.0,17.0,632.75
2020-10-24,46.5,27.8,51.8,13.4,26.9,0.0,1.0,0.0,0.0,0.0,18.0,765.91
2020-10-25,33.0,12.6,47.3,11.2,27.2,0.03,1.0,0.0,0.0,0.0,19.0,765.91
2020-10-26,31.4,9.3,43.8,5.0,27.3,0.0,1.0,0.0,0.0,0.0,22.0,620.0
2020-10-27,40.9,19.8,44.2,4.0,27.3,0.0,1.0,0.0,0.0,0.0,41.0,615.75
2020-10-28,47.0,27.6,50.8,4.8,27.2,0.0,1.0,0.0,0.0,0.0,35.0,608.75
2020-10-29,57.2,29.5,36.2,3.0,27.1,0.0,1.0,0.0,0.0,0.0,42.0,603.75
2020-10-30,54.0,25.9,38.6,6.0,27.0,0.0,1.0,0.0,0.0,0.0,34.0,598.5
2020-10-31,45.0,29.2,56.2,4.1,27.3,0.0,0.0,1.0,0.0,0.0,26.0,765.91
2020-11-01,48.3,43.5,84.1,5.9,27.1,0.0,0.0,1.0,0.0,0.0,5.0,765.91
2020-11-02,51.7,45.6,81.1,3.1,27.2,0.16,0.0,1.0,0.0,0.0,9.0,607.5
2020-11-03,52.3,41.1,67.8,6.9,27.2,0.0,0.0,1.0,0.0,0.0,16.0,608.0
2020-11-04,55.8,41.6,59.5,11.5,27.0,0.0,0.0,1.0,0.0,0.0,26.0,606.0
2020-11-05,53.4,34.3,52.3,11.3,27.0,0.03,0.0,1.0,0.0,0.0,31.0,609.25
2020-11-06,51.4,37.8,61.0,3.1,27.0,0.0,0.0,1.0,0.0,0.0,41.0,602.0
2020-11-07,43.1,29.7,61.0,4.7,27.2,0.02,0.0,1.0,0.0,0.0,38.0,765.91
2020-11-08,40.3,23.1,51.6,10.0,27.1,0.0,0.0,0.0,0.0,1.0,44.0,765.91
2020-11-09,44.1,38.0,79.9,8.9,27.0,0.0,0.0,0.0,0.0,1.0,29.0,597.5
2020-11-10,41.8,31.2,68.6,4.0,27.3,0.41,0.0,0.0,0.0,1.0,29.0,608.5
2020-11-11,45.0,37.6,76.4,5.0,27.3,0.0,0.0,0.0,0.0,1.0,29.0,598.0
2020-11-12,48.2,43.1,83.2,3.0,27.3,0.01,0.0,0.0,0.0,1.0,32.0,588.25
2020-11-13,48.8,43.4,83.1,4.9,27.3,0.01,0.0,0.0,0.0,1.0,26.0,593.5
2020-11-14,52.9,42.1,67.5,8.2,27.2,0.0,0.0,0.0,1.0,0.0,20.0,765.91
2020-11-15,54.3,38.4,55.8,9.7,27.0,0.0,0.0,0.0,1.0,0.0,5.0,765.91
2020-11-16,41.1,23.3,50.5,13.8,27.2,0.0,0.0,0.0,1.0,0.0,0.0,598.0
2020-11-17,33.0,18.7,58.3,6.6,27.4,0.0,0.0,0.0,1.0,0.0,10.0,595.25
2020-11-18,39.1,22.5,52.4,7.3,27.1,0.0,0.0,0.0,1.0,0.0,13.0,597.75
2020-11-19,45.6,39.8,80.4,9.9,27.1,0.13,0.0,0.0,1.0,0.0,13.0,591.75
2020-11-20,38.8,31.8,76.4,5.6,27.4,0.14,0.0,0.0,1.0,0.0,13.0,593.25
2020-11-21,37.3,29.5,74.3,7.8,27.5,0.0,1.0,0.0,0.0,0.0,26.0,765.91
2020-11-22,36.9,27.7,71.1,2.8,27.2,0.0,1.0,0.0,0.0,0.0,34.0,765.91
2020-11-23,34.7,29.6,81.7,6.1,27.0,0.0,1.0,0.0,0.0,0.0,48.0,598.75
2020-11-24,34.3,25.8,72.0,4.7,27.4,0.08,1.0,0.0,0.0,0.0,44.0,611.25
2020-11-25,37.0,24.6,63.0,6.9,27.5,0.0,1.0,0.0,0.0,0.0,53.0,588.25
2020-11-26,37.6,28.7,70.5,3.4,27.3,0.0,1.0,0.0,0.0,0.0,58.0,587.88
2020-11-27,39.6,32.1,75.5,2.1,27.3,0.0,1.0,0.0,0.0,0.0,75.0,596.5
2020-11-28,40.7,33.7,77.4,2.3,27.3,0.0,1.0,0.0,0.0,0.0,86.0,765.91
2020-11-29,38.9,33.4,81.8,2.7,27.3,0.0,1.0,0.0,0.0,0.0,96.0,765.91
2020-11-30,40.0,33.4,78.1,4.1,27.3,0.0,0.0,1.0,0.0,0.0,87.0,580.25
2020-12-01,26.1,22.1,86.3,3.2,27.4,0.0,0.0,1.0,0.0,0.0,56.0,565.5
2020-12-02,32.1,20.0,62.5,8.5,27.5,0.0,0.0,1.0,0.0,0.0,48.0,578.0
2020-12-03,29.4,17.3,62.1,4.9,27.4,0.0,0.0,1.0,0.0,0.0,45.0,571.75
2020-12-04,28.1,17.6,66.1,5.2,27.5,0.0,0.0,1.0,0.0,0.0,41.0,566.5
2020-12-05,29.1,17.2,63.5,5.1,27.4,0.0,0.0,1.0,0.0,0.0,37.0,765.91
2020-12-06,28.1,19.9,72.8,2.9,27.4,0.0,0.0,1.0,0.0,0.0,25.0,765.91
2020-12-07,31.9,21.3,66.5,6.4,27.5,0.0,0.0,0.0,0.0,1.0,21.0,571.25
2020-12-08,31.2,21.3,68.6,3.8,27.4,0.0,0.0,0.0,0.0,1.0,14.0,563.75
2020-12-09,28.6,20.4,72.4,4.1,27.2,0.0,0.0,0.0,0.0,1.0,14.0,577.0
2020-12-10,29.4,20.7,71.8,5.2,27.1,0.0,0.0,0.0,0.0,1.0,12.0,590.25
2020-12-11,29.6,21.7,73.7,3.9,27.0,0.0,0.0,0.0,0.0,1.0,12.0,608.25
2020-12-12,25.8,18.0,73.8,5.0,27.1,0.0,0.0,0.0,0.0,1.0,11.0,765.91
2020-12-13,30.6,23.1,76.0,11.2,27.1,0.0,0.0,0.0,0.0,1.0,11.0,765.91
2020-12-14,29.1,26.7,91.1,7.2,27.2,0.05,0.0,0.0,1.0,0.0,13.0,593.5
2020-12-15,32.2,28.2,85.3,8.7,27.2,0.0,0.0,0.0,1.0,0.0,20.0,599.75
2020-12-16,33.6,32.0,94.4,4.1,27.1,0.02,0.0,0.0,1.0,0.0,14.0,598.5
2020-12-17,38.7,35.2,87.9,7.8,26.9,0.05,0.0,0.0,1.0,0.0,13.0,608.75
2020-12-18,37.4,28.2,70.2,5.8,27.3,0.07,0.0,0.0,1.0,0.0,7.0,608.25
2020-12-19,39.8,28.2,63.8,8.5,27.3,0.0,0.0,0.0,1.0,0.0,0.0,765.91
2020-12-20,42.6,37.3,81.5,10.0,27.2,0.01,0.0,0.0,1.0,0.0,0.0,765.91
2020-12-21,49.8,38.8,67.4,13.0,27.0,0.05,1.0,0.0,0.0,0.0,12.0,611.25
2020-12-22,37.1,24.6,61.4,15.6,27.1,0.02,1.0,0.0,0.0,0.0,12.0,617.0
2020-12-23,28.5,17.8,66.0,3.8,27.5,0.0,1.0,0.0,0.0,0.0,24.0,629.75
2020-12-24,30.5,16.3,56.8,9.3,27.4,0.0,1.0,0.0,0.0,0.0,28.0,627.0
2020-12-25,31.3,18.8,61.0,5.3,27.1,0.0,1.0,0.0,0.0,0.0,31.0,627.1
2020-12-26,34.4,32.2,92.2,5.9,27.1,0.08,1.0,0.0,0.0,0.0,35.0,765.91
2020-12-27,27.4,26.5,96.2,2.8,27.2,0.2,1.0,0.0,0.0,0.0,33.0,765.91
2020-12-28,25.1,22.9,91.6,4.5,27.1,0.0,1.0,0.0,0.0,0.0,30.0,614.25
2020-12-29,23.7,21.3,90.3,4.8,27.2,0.0,0.0,1.0,0.0,0.0,32.0,618.5
2020-12-30,28.2,22.4,79.3,7.9,27.2,0.0,0.0,1.0,0.0,0.0,32.0,640.75
2020-12-31,32.2,29.3,89.5,3.0,27.2,0.0,0.0,1.0,0.0,0.0,34.0,640.5
2021-01-01,36.6,28.7,74.7,8.8,27.2,0.02,0.0,1.0,0.0,0.0,24.0,641.75
2021-01-02,38.5,30.6,74.1,8.5,27.1,0.02,0.0,1.0,0.0,0.0,17.0,765.91
2021-01-03,40.6,35.4,82.2,9.3,27.1,0.12,0.0,1.0,0.0,0.0,0.0,765.91
2021-01-04,41.8,34.8,77.4,13.3,26.9,0.19,0.0,1.0,0.0,0.0,0.0,642.0
2021-01-05,37.6,28.8,72.5,5.4,27.2,0.26,0.0,1.0,0.0,0.0,0.0,654.0
2021-01-06,37.8,25.2,61.4,10.3,27.2,0.0,0.0,0.0,0.0,1.0,0.0,647.5
2021-01-07,35.8,33.9,93.1,4.5,27.3,0.08,0.0,0.0,0.0,1.0,0.0,642.25
2021-01-08,32.5,30.8,93.7,6.4,27.2,0.1,0.0,0.0,0.0,1.0,0.0,638.75
2021-01-09,32.5,30.3,92.3,3.9,27.4,0.04,0.0,0.0,0.0,1.0,0.0,765.91
2021-01-10,33.0,23.7,69.3,9.0,27.4,0.0,0.0,0.0,0.0,1.0,0.0,765.91
2021-01-11,31.3,21.5,68.0,7.1,27.3,0.0,0.0,0.0,0.0,1.0,0.0,634.75
2021-01-12,36.5,30.0,77.6,11.3,27.2,0.0,0.0,0.0,1.0,0.0,0.0,665.0
2021-01-13,43.0,33.4,70.3,12.5,27.3,0.16,0.0,0.0,1.0,0.0,0.0,660.5
2021-01-14,35.2,22.3,61.9,3.9,27.5,0.06,0.0,0.0,1.0,0.0,3.0,670.0
2021-01-15,30.0,28.7,94.7,2.7,27.4,0.0,0.0,0.0,1.0,0.0,14.0,675.5
2021-01-16,29.7,28.0,93.5,1.9,27.4,0.0,0.0,0.0,1.0,0.0,12.0,765.91
2021-01-17,34.0,30.9,88.4,4.0,27.3,0.0,0.0,0.0,1.0,0.0,14.0,765.91
2021-01-18,32.1,27.6,85.5,3.9,27.3,0.0,0.0,0.0,1.0,0.0,12.0,765.91
2021-01-19,30.6,20.0,67.1,3.8,27.4,0.0,0.0,0.0,1.0,0.0,20.0,672.25
2021-01-20,32.0,18.0,57.9,5.4,27.2,0.0,1.0,0.0,0.0,0.0,21.0,667.75
2021-01-21,33.5,28.9,84.6,3.2,27.0,0.0,1.0,0.0,0.0,0.0,25.0,660.75
2021-01-22,33.2,32.4,97.2,3.2,26.9,0.03,1.0,0.0,0.0,0.0,35.0,634.5
2021-01-23,31.3,26.9,86.0,8.1,26.9,0.01,1.0,0.0,0.0,0.0,32.0,765.91
2021-01-24,31.0,19.4,63.3,10.4,26.8,0.0,1.0,0.0,0.0,0.0,23.0,765.91
2021-01-25,30.3,21.3,70.1,5.8,26.8,0.0,1.0,0.0,0.0,0.0,27.0,648.5
2021-01-26,29.6,21.2,72.6,7.1,26.8,0.0,1.0,0.0,0.0,0.0,17.0,665.25
2021-01-27,39.4,24.3,56.1,21.2,26.8,0.0,1.0,0.0,0.0,0.0,20.0,658.25
2021-01-28,45.2,29.0,54.2,16.0,26.8,0.0,0.0,1.0,0.0,0.0,7.0,647.0
2021-01-29,37.0,35.3,94.0,3.1,26.8,0.01,0.0,1.0,0.0,0.0,0.0,663.0
2021-01-30,38.8,28.4,68.6,5.6,27.1,0.31,0.0,1.0,0.0,0.0,0.0,765.91
2021-01-31,42.2,24.2,50.2,14.2,27.2,0.0,0.0,1.0,0.0,0.0,0.0,765.91
2021-02-01,44.0,25.8,50.8,12.9,27.1,0.0,0.0,1.0,0.0,0.0,0.0,651.0
2021-02-02,47.0,30.3,55.2,14.3,26.9,0.0,0.0,1.0,0.0,0.0,9.0,644.75
2021-02-03,35.4,30.6,83.3,4.4,27.0,0.11,0.0,1.0,0.0,0.0,7.0,648.25
2021-02-04,32.8,26.2,79.1,3.8,27.3,0.02,0.0,0.0,0.0,1.0,0.0,637.5
2021-02-05,40.8,29.5,64.7,9.3,27.1,0.0,0.0,0.0,0.0,1.0,0.0,641.25
2021-02-06,40.6,24.6,57.0,7.7,27.0,0.01,0.0,0.0,0.0,1.0,0.0,765.91
2021-02-07,38.5,21.5,52.4,7.6,26.9,0.0,0.0,0.0,0.0,1.0,0.0,765.91
2021-02-08,32.6,18.9,59.2,4.0,26.9,0.0,0.0,0.0,0.0,1.0,2.0,655.75
2021-02-09,34.7,19.0,55.1,3.4,27.0,0.0,0.0,0.0,0.0,1.0,2.0,649.5
2021-02-10,33.5,15.4,50.8,4.4,27.0,0.0,0.0,0.0,0.0,1.0,0.0,635.5
2021-02-11,32.9,28.6,84.8,1.4,27.0,0.0,0.0,0.0,1.0,0.0,0.0,633.5
2021-02-12,29.1,27.9,95.1,6.0,26.9,0.26,0.0,0.0,1.0,0.0,0.0,636.75
2021-02-13,28.1,26.4,93.7,4.6,26.8,0.34,0.0,0.0,1.0,0.0,0.0,765.91
2021-02-14,24.6,20.8,85.8,5.1,27.0,0.38,0.0,0.0,1.0,0.0,0.0,637.25
2021-02-15,33.9,32.0,92.5,10.0,26.8,0.07,0.0,0.0,1.0,0.0,0.0,637.75
2021-02-16,35.8,30.0,80.2,7.8,26.9,0.26,0.0,0.0,1.0,0.0,0.0,657.5
2021-02-17,32.9,24.5,71.9,9.1,27.1,0.02,0.0,0.0,1.0,0.0,0.0,644.0
2021-02-18,29.6,21.6,73.9,11.4,27.3,0.0,0.0,0.0,1.0,0.0,10.0,662.5
2021-02-19,35.2,31.2,85.7,11.2,27.1,0.07,1.0,0.0,0.0,0.0,9.0,650.75
2021-02-20,33.7,30.4,88.5,7.8,27.1,0.09,1.0,0.0,0.0,0.0,9.0,765.91
2021-02-21,34.9,27.4,75.4,5.7,27.4,0.0,1.0,0.0,0.0,0.0,10.0,765.91
2021-02-22,42.0,31.0,66.2,9.3,27.3,0.0,1.0,0.0,0.0,0.0,16.0,664.0
2021-02-23,39.4,22.7,53.1,10.1,27.2,0.0,1.0,0.0,0.0,0.0,36.0,665.75
2021-02-24,33.4,23.6,68.9,10.6,27.3,0.0,1.0,0.0,0.0,0.0,38.0,680.25
2021-02-25,30.8,17.5,59.1,10.9,27.2,0.0,1.0,0.0,0.0,0.0,34.0,671.75
2021-02-26,34.0,24.1,68.3,14.2,26.9,0.0,1.0,0.0,0.0,0.0,18.0,655.0
2021-02-27,31.3,23.6,75.2,6.7,27.0,0.02,0.0,1.0,0.0,0.0,17.0,765.91
2021-02-28,31.3,16.6,55.8,5.4,27.3,0.01,0.0,1.0,0.0,0.0,13.0,765.91
2021-03-01,39.1,21.9,52.3,11.5,27.2,0.0,0.0,1.0,0.0,0.0,10.0,643.75
2021-03-02,42.0,24.5,51.8,6.3,27.1,0.0,0.0,1.0,0.0,0.0,16.0,663.25
2021-03-03,43.8,24.3,49.2,6.7,26.9,0.0,0.0,1.0,0.0,0.0,35.0,652.0
2021-03-04,46.4,23.8,45.1,7.6,27.1,0.0,0.0,1.0,0.0,0.0,30.0,649.75
2021-03-05,54.7,23.3,31.1,19.0,27.1,0.0,0.0,0.0,0.0,1.0,13.0,654.0
2021-03-06,46.4,31.2,58.9,7.6,26.9,0.0,0.0,0.0,0.0,1.0,7.0,765.91
2021-03-07,43.8,27.6,57.2,7.9,27.1,0.04,0.0,0.0,0.0,1.0,21.0,765.91
2021-03-08,40.4,31.7,72.9,5.3,26.9,0.0,0.0,0.0,0.0,1.0,14.0,646.5
2021-03-09,39.5,23.9,58.3,4.5,27.0,0.03,0.0,0.0,0.0,1.0,15.0,656.5
2021-03-10,39.0,19.2,49.2,4.2,26.9,0.0,0.0,0.0,0.0,1.0,17.0,650.75
2021-03-11,40.4,18.8,46.7,4.8,27.1,0.0,0.0,0.0,0.0,1.0,22.0,636.25
2021-03-12,40.1,17.9,44.9,5.2,27.2,0.0,0.0,0.0,0.0,1.0,14.0,631.75
2021-03-13,43.2,20.3,43.1,6.0,27.1,0.0,0.0,0.0,1.0,0.0,11.0,765.91
2021-03-14,49.6,24.9,41.8,7.0,27.0,0.0,0.0,0.0,1.0,0.0,23.0,765.91
2021-03-15,48.1,29.6,50.7,8.9,26.8,0.0,0.0,0.0,1.0,0.0,24.0,645.0
2021-03-16,42.6,27.0,55.6,9.0,26.9,0.0,0.0,0.0,1.0,0.0,19.0,647.0
2021-03-17,47.3,29.5,54.0,8.0,27.0,0.0,0.0,0.0,1.0,0.0,13.0,640.0
2021-03-18,54.9,28.2,38.8,12.4,27.0,0.0,0.0,0.0,1.0,0.0,13.0,630.5
2021-03-19,52.5,37.9,59.5,7.3,27.0,0.02,0.0,0.0,1.0,0.0,13.0,627.0
2021-03-20,45.4,27.0,50.6,11.4,27.0,0.17,0.0,0.0,1.0,0.0,11.0,765.91
2021-03-21,41.2,23.5,52.0,6.2,27.2,0.0,1.0,0.0,0.0,0.0,8.0,765.91
2021-03-22,37.7,33.2,85.1,7.7,27.0,0.0,1.0,0.0,0.0,0.0,22.0,627.25
2021-03-23,39.7,27.7,66.9,14.3,27.1,0.44,1.0,0.0,0.0,0.0,27.0,634.75
2021-03-24,39.0,24.0,57.5,5.3,27.0,0.0,1.0,0.0,0.0,0.0,30.0,624.75
2021-03-25,39.1,33.7,82.6,8.9,26.7,0.15,1.0,0.0,0.0,0.0,27.0,612.5
2021-03-26,43.1,26.5,54.6,11.5,27.1,0.03,1.0,0.0,0.0,0.0,25.0,613.25
2021-03-27,47.3,28.8,51.7,5.4,27.3,0.0,1.0,0.0,0.0,0.0,19.0,765.91
2021-03-28,59.0,25.3,32.3,10.9,27.0,0.0,0.0,1.0,0.0,0.0,12.0,765.91
2021-03-29,43.4,15.3,33.8,19.8,27.1,0.0,0.0,1.0,0.0,0.0,12.0,616.75
2021-03-30,37.8,17.8,47.3,8.0,27.3,0.0,0.0,1.0,0.0,0.0,9.0,601.75
2021-03-31,44.2,16.6,37.0,9.0,27.4,0.0,0.0,1.0,0.0,0.0,0.0,618.0
2021-04-01,55.7,19.2,27.6,12.6,27.0,0.0,0.0,1.0,0.0,0.0,0.0,611.0
2021-04-02,58.4,25.0,30.6,8.1,27.0,0.0,0.0,1.0,0.0,0.0,0.0,765.91
2021-04-03,61.6,24.1,27.3,6.8,27.1,0.0,0.0,1.0,0.0,0.0,4.0,765.91
2021-04-04,60.3,26.1,29.1,5.4,27.0,0.0,0.0,0.0,0.0,1.0,12.0,765.91
2021-04-05,45.0,29.3,54.9,15.8,26.9,0.0,0.0,0.0,0.0,1.0,11.0,618.0
2021-04-06,46.7,22.1,39.8,11.9,27.0,0.0,0.0,0.0,0.0,1.0,6.0,615.5
2021-04-07,55.8,25.6,35.0,7.9,27.0,0.0,0.0,0.0,0.0,1.0,0.0,616.25
2021-04-08,48.4,21.5,36.0,14.2,27.1,0.0,0.0,0.0,0.0,1.0,0.0,628.75
2021-04-09,45.6,15.2,33.1,4.8,27.1,0.0,0.0,0.0,0.0,1.0,0.0,638.75
2021-04-10,48.3,18.6,32.7,12.9,27.0,0.0,0.0,0.0,0.0,1.0,0.0,765.91
2021-04-11,40.6,12.5,34.9,13.3,27.1,0.0,0.0,0.0,1.0,0.0,10.0,765.91
2021-04-12,42.3,15.8,36.5,3.7,27.1,0.0,0.0,0.0,1.0,0.0,14.0,628.0
2021-04-13,47.3,15.2,28.5,6.8,27.0,0.0,0.0,0.0,1.0,0.0,19.0,629.75
2021-04-14,47.6,16.9,31.0,6.5,26.9,0.0,0.0,0.0,1.0,0.0,21.0,648.0
2021-04-15,52.5,26.6,38.7,7.3,27.0,0.0,0.0,0.0,1.0,0.0,25.0,653.75
2021-04-16,52.5,27.7,40.8,6.6,27.1,0.0,0.0,0.0,1.0,0.0,35.0,652.5
2021-04-17,53.7,21.1,30.9,6.8,27.2,0.0,0.0,0.0,1.0,0.0,15.0,765.91
2021-04-18,58.3,22.5,29.8,7.0,27.1,0.0,0.0,0.0,1.0,0.0,18.0,765.91
2021-04-19,55.5,24.6,32.3,13.5,27.1,0.0,0.0,0.0,1.0,0.0,36.0,652.25
2021-04-20,48.6,15.9,28.0,6.5,27.1,0.0,1.0,0.0,0.0,0.0,57.0,659.75
2021-04-21,52.4,18.2,29.1,8.8,26.9,0.0,1.0,0.0,0.0,0.0,46.0,673.25
2021-04-22,54.3,23.1,31.8,6.2,26.8,0.0,1.0,0.0,0.0,0.0,44.0,710.25
2021-04-23,54.3,27.0,38.7,5.3,26.9,0.0,1.0,0.0,0.0,0.0,37.0,710.25
2021-04-24,52.1,39.0,64.5,9.2,26.8,0.0,1.0,0.0,0.0,0.0,54.0,765.91
2021-04-25,47.4,39.1,74.1,4.0,26.8,0.69,1.0,0.0,0.0,0.0,55.0,765.91
2021-04-26,43.8,39.8,85.7,6.9,26.8,0.14,0.0,1.0,0.0,0.0,50.0,739.5
2021-04-27,47.7,37.7,71.3,3.6,27.0,0.32,0.0,1.0,0.0,0.0,55.0,733.75
2021-04-28,56.5,33.6,46.8,8.7,27.2,0.0,0.0,1.0,0.0,0.0,46.0,725.25
2021-04-29,65.2,36.9,39.0,4.7,27.3,0.0,0.0,1.0,0.0,0.0,37.0,737.5
2021-04-30,69.3,37.8,33.5,7.3,27.1,0.0,0.0,1.0,0.0,0.0,28.0,742.5
2021-05-01,59.3,44.9,60.8,11.8,26.9,0.0,0.0,1.0,0.0,0.0,10.0,765.91
2021-05-02,54.6,32.5,46.4,16.5,27.0,0.03,0.0,1.0,0.0,0.0,0.0,765.91
2021-05-03,54.9,28.5,40.0,5.3,27.1,0.0,0.0,0.0,0.0,1.0,0.0,725.5
2021-05-04,57.7,32.4,40.8,8.0,27.1,0.0,0.0,0.0,0.0,1.0,0.0,737.0
2021-05-05,60.7,25.8,33.4,7.0,27.1,0.0,0.0,0.0,0.0,1.0,0.0,755.75
2021-05-06,72.3,29.4,23.2,12.6,26.9,0.0,0.0,0.0,0.0,1.0,0.0,764.25
2021-05-07,58.6,30.3,35.4,16.5,27.0,0.0,0.0,0.0,0.0,1.0,10.0,773.5
2021-05-08,49.1,20.2,34.5,10.5,27.2,0.0,0.0,0.0,0.0,1.0,17.0,765.91
2021-05-09,50.6,24.1,37.9,8.9,27.1,0.0,0.0,0.0,0.0,1.0,20.0,765.91
2021-05-10,53.3,25.3,38.2,8.7,27.1,0.0,0.0,0.0,0.0,1.0,34.0,742.5
